CANDIDATO_ID;CANDIDATO;CURSO_ID;CURSO;PROCESSO_ID;PROCESSO;PERIODO_LETIVO;FORMA_PAGAMENTO_ID;FORMA_PAGAMENTO;BOLSA_ESTUDO;CALL_CENTER;VALOR;DATA_PREINSCRICAO;HORA_PREINSCRICAO;DATA_INSCRICAO;HORA_INSCRICAO;DATA_PAGINSCRICAO;HORA_PAGINSCRICAO
10639;Candidato 10639;4;Curso 4;26;Processo 26;2020/1;;;0;0;;20191020;1608;20191020;1711;;
10640;Candidato 10640;4;Curso 4;11;Processo 11;2019/1;;;;;;20180921;818;;;;
10641;Candidato 10641;18;Curso 18;10;Processo 10;2019/1;;;1;0;;20180921;955;20180921;1042;;
10642;Candidato 10642;4;Curso 4;11;Processo 11;2019/1;;;0;1;;20180921;1018;20180921;1019;;
10642;Candidato 10642;4;Curso 4;12;Processo 12;2019/1;;;0;1;;20180921;1005;20180921;1016;;
10643;Candidato 10643;22;Curso 22;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180921;1253;20180921;1306;20180921;0
10643;Candidato 10643;22;Curso 22;20;Processo 20;2019/2;;;0;0;;20190701;1738;20190701;1746;;
10644;Candidato 10644;4;Curso 4;12;Processo 12;2019/1;;;;;;20180921;1508;;;;
10645;Candidato 10645;4;Curso 4;12;Processo 12;2019/1;;;;;;20180921;1514;;;;
10645;Candidato 10645;4;Curso 4;22;Processo 22;2019/2;;;;;;20190501;1146;;;;
10646;Candidato 10646;15;Curso 15;10;Processo 10;2019/1;;;;;;20180921;1514;;;;
10647;Candidato 10647;4;Curso 4;11;Processo 11;2019/1;;;;;;20180921;1538;;;;
10647;Candidato 10647;4;Curso 4;12;Processo 12;2019/1;;;0;0;;20180921;1550;20180921;1604;;
10648;Candidato 10648;14;Curso 14;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180921;1544;20180921;1559;20180921;0
10649;Candidato 10649;5;Curso 5;10;Processo 10;2019/1;;;;;;20180921;1554;;;;
10650;Candidato 10650;4;Curso 4;12;Processo 12;2019/1;;;0;1;;20180921;1633;20180921;1648;;
10651;Candidato 10651;0;Curso 0;10;Processo 10;2019/1;;;;;;20180921;1640;;;;
10652;Candidato 10652;10;Curso 10;10;Processo 10;2019/1;;;;;;20180921;1704;;;;
10653;Candidato 10653;4;Curso 4;11;Processo 11;2019/1;;;0;0;;20180921;1711;20180921;1720;;
10655;Candidato 10655;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20181030;17;20181030;21;20181105;0
10656;Candidato 10656;13;Curso 13;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181009;1047;20181009;1056;20181101;0
10657;Candidato 10657;4;Curso 4;12;Processo 12;2019/1;2;Cartão de Crédito;0;1;200.00;20181008;1248;20181008;1540;20181024;1852
10658;Candidato 10658;4;Curso 4;21;Processo 21;2019/2;3;Isento;0;0;0.00;20190417;1350;20190417;1353;20190502;0
10660;Candidato 10660;15;Curso 15;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180921;2045;20180921;2054;20181005;0
10661;Candidato 10661;4;Curso 4;11;Processo 11;2019/1;;;;;;20180921;2059;;;;
10662;Candidato 10662;4;Curso 4;11;Processo 11;2019/1;;;;;;20181008;1951;;;;
10662;Candidato 10662;4;Curso 4;12;Processo 12;2019/1;;;;;;20180921;2323;;;;
10663;Candidato 10663;4;Curso 4;11;Processo 11;2019/1;;;;;;20180922;642;;;;
10664;Candidato 10664;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20180922;837;20180922;839;20180924;0
10665;Candidato 10665;9;Curso 9;10;Processo 10;2019/1;3;Isento;0;0;0.00;20180922;837;20180922;844;20180922;0
10666;Candidato 10666;9;Curso 9;10;Processo 10;2019/1;2;Cartão de Crédito;0;0;25.00;20180922;950;20180922;954;20180922;955
10667;Candidato 10667;4;Curso 4;12;Processo 12;2019/1;;;;;;20180922;1105;;;;
10668;Candidato 10668;13;Curso 13;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180922;1151;20180924;1237;20180925;0
10669;Candidato 10669;6;Curso 6;10;Processo 10;2019/1;2;Cartão de Crédito;1;0;25.00;20180922;1206;20180923;1451;20180923;1507
10669;Candidato 10669;12;Curso 12;25;Processo 25;2020/1;;;0;1;;20191018;1840;20191019;1008;;
10670;Candidato 10670;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;1;200.00;20180929;1039;20180929;1040;20181001;0
10670;Candidato 10670;4;Curso 4;12;Processo 12;2019/1;1;Boleto;0;0;200.00;20180922;1243;20180922;1300;20180924;0
10671;Candidato 10671;4;Curso 4;12;Processo 12;2019/1;;;;;;20180922;1253;;;;
10672;Candidato 10672;12;Curso 12;10;Processo 10;2019/1;2;Cartão de Crédito;1;1;25.00;20180922;1352;20180922;1354;20180922;1356
10673;Candidato 10673;14;Curso 14;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180922;1822;20180922;1830;20180926;0
10674;Candidato 10674;14;Curso 14;10;Processo 10;2019/1;;;;;;20180922;1845;;;;
10674;Candidato 10674;6;Curso 6;19;Processo 19;2019/2;2;Cartão de Crédito;0;0;25.00;20190421;2100;20190421;2108;20190422;1221
10675;Candidato 10675;18;Curso 18;10;Processo 10;2019/1;;;1;1;;20180922;1956;20180925;1133;;
10676;Candidato 10676;4;Curso 4;11;Processo 11;2019/1;;;0;0;;20180922;2038;20180922;2041;;
10676;Candidato 10676;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190207;1916;20190207;1919;;
10676;Candidato 10676;4;Curso 4;22;Processo 22;2019/2;;;0;0;;20190425;957;20190425;1023;;
10676;Candidato 10676;4;Curso 4;26;Processo 26;2020/1;;;;;;20191208;1410;;;;
10677;Candidato 10677;3;Curso 3;10;Processo 10;2019/1;;;;;;20180922;2251;;;;
10678;Candidato 10678;4;Curso 4;12;Processo 12;2019/1;;;0;0;;20180923;135;20180923;138;;
10679;Candidato 10679;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20180923;1042;20180923;1044;20181010;0
10679;Candidato 10679;4;Curso 4;16;Processo 16;2019/1;2;Cartão de Crédito;0;0;100.00;20190207;2016;20190207;2017;20190207;2019
10680;Candidato 10680;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20180923;1047;20180923;1055;20181101;0
10681;Candidato 10681;17;Curso 17;10;Processo 10;2019/1;;;1;0;;20180923;1117;20180923;1121;;
10682;Candidato 10682;4;Curso 4;11;Processo 11;2019/1;;;0;0;;20180923;1120;20180923;1124;;
10683;Candidato 10683;4;Curso 4;12;Processo 12;2019/1;;;0;0;;20180923;1206;20180923;1214;;
10684;Candidato 10684;4;Curso 4;11;Processo 11;2019/1;;;0;1;;20180923;1222;20180924;1555;;
10685;Candidato 10685;4;Curso 4;11;Processo 11;2019/1;;;;;;20180923;1526;;;;
10686;Candidato 10686;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20180923;1704;20180923;1707;20180924;0
10687;Candidato 10687;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20180923;2036;20180923;2051;20180924;0
10688;Candidato 10688;39;Curso 39;10;Processo 10;2019/1;;;;;;20180923;2118;;;;
10689;Candidato 10689;39;Curso 39;10;Processo 10;2019/1;;;;;;20180923;2213;;;;
10690;Candidato 10690;6;Curso 6;10;Processo 10;2019/1;1;Boleto;0;0;25.00;20180923;2257;20180923;2300;20181005;0
10692;Candidato 10692;17;Curso 17;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180924;907;20180924;1111;20180925;0
10693;Candidato 10693;4;Curso 4;11;Processo 11;2019/1;;;0;0;;20180924;1122;20180924;1123;;
10693;Candidato 10693;4;Curso 4;12;Processo 12;2019/1;;;;;;20180924;1125;;;;
10694;Candidato 10694;6;Curso 6;10;Processo 10;2019/1;;;1;0;;20180924;1329;20180924;1341;;
10695;Candidato 10695;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20180924;1331;20180924;1333;20180925;0
10695;Candidato 10695;4;Curso 4;21;Processo 21;2019/2;;;0;1;;20190513;1337;20190521;1027;;
10695;Candidato 10695;4;Curso 4;22;Processo 22;2019/2;1;Boleto;0;0;200.00;20190513;1339;20190513;1342;20190514;0
10695;Candidato 10695;4;Curso 4;26;Processo 26;2020/1;1;Boleto;0;0;300.00;20190925;1000;20190925;1001;20190927;0
10696;Candidato 10696;4;Curso 4;11;Processo 11;2019/1;;;;;;20180924;1332;;;;
10697;Candidato 10697;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20180924;1428;20180924;1431;20180925;0
10698;Candidato 10698;4;Curso 4;12;Processo 12;2019/1;;;;;;20180924;1451;;;;
10699;Candidato 10699;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;1;300.00;20180924;1501;20180924;1503;20181002;0
10699;Candidato 10699;4;Curso 4;12;Processo 12;2019/1;;;0;1;;20180924;1453;20180924;1513;;
10700;Candidato 10700;2;Curso 2;10;Processo 10;2019/1;;;;;;20180924;1513;;;;
10701;Candidato 10701;2;Curso 2;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180924;1523;20180924;1527;20181005;0
10702;Candidato 10702;4;Curso 4;12;Processo 12;2019/1;;;0;0;;20180924;1629;20180924;1631;;
10703;Candidato 10703;1;Curso 1;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180924;1631;20180924;1637;20180925;0
10704;Candidato 10704;22;Curso 22;10;Processo 10;2019/1;;;1;0;;20180924;1718;20180924;1800;;
10704;Candidato 10704;12;Curso 12;15;Processo 15;2019/1;;;;;;20190214;8;;;;
10705;Candidato 10705;22;Curso 22;10;Processo 10;2019/1;;;;;;20180924;1722;;;;
10706;Candidato 10706;20;Curso 20;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180926;1234;20180926;1236;20181008;0
10707;Candidato 10707;4;Curso 4;11;Processo 11;2019/1;3;Isento;0;0;0.00;20180924;1844;20180924;1846;20180926;0
10707;Candidato 10707;4;Curso 4;21;Processo 21;2019/2;3;Isento;0;0;0.00;20190502;1751;20190502;1753;20190506;0
10708;Candidato 10708;4;Curso 4;11;Processo 11;2019/1;;;;;;20180924;1856;;;;
10709;Candidato 10709;10;Curso 10;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180924;1916;20180924;1924;20180927;0
10709;Candidato 10709;10;Curso 10;15;Processo 15;2019/1;1;Boleto;0;1;50.00;20181124;1322;20181124;1324;20190104;0
10710;Candidato 10710;4;Curso 4;12;Processo 12;2019/1;;;;;;20180924;1921;;;;
10711;Candidato 10711;9;Curso 9;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180924;1923;20180924;1925;20180925;0
10712;Candidato 10712;14;Curso 14;10;Processo 10;2019/1;;;;;;20180924;2008;;;;
10713;Candidato 10713;39;Curso 39;10;Processo 10;2019/1;;;0;0;;20180924;2010;20180924;2016;;
10714;Candidato 10714;20;Curso 20;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180924;2019;20180924;2023;20180925;0
10716;Candidato 10716;4;Curso 4;11;Processo 11;2019/1;2;Cartão de Crédito;0;0;300.00;20180924;2042;20180924;2044;20180924;2046
10717;Candidato 10717;4;Curso 4;12;Processo 12;2019/1;;;;;;20180924;2112;;;;
10718;Candidato 10718;4;Curso 4;11;Processo 11;2019/1;3;Isento;0;0;0.00;20180925;19;20180925;22;20181016;0
10718;Candidato 10718;4;Curso 4;21;Processo 21;2019/2;3;Isento;0;0;0.00;20190422;1136;20190422;1137;20190502;0
10719;Candidato 10719;6;Curso 6;10;Processo 10;2019/1;;;;;;20180929;1631;;;;
10719;Candidato 10719;4;Curso 4;11;Processo 11;2019/1;;;;;;20180925;401;;;;
10719;Candidato 10719;4;Curso 4;22;Processo 22;2019/2;;;0;0;;20190521;2049;20190521;2056;;
10719;Candidato 10719;4;Curso 4;26;Processo 26;2020/1;;;;;;20190930;1452;;;;
10720;Candidato 10720;4;Curso 4;11;Processo 11;2019/1;;;;;;20180925;854;;;;
10721;Candidato 10721;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;1;300.00;20180925;858;20180927;1352;20180928;0
10721;Candidato 10721;4;Curso 4;22;Processo 22;2019/2;1;Boleto;0;1;200.00;20190518;1141;20190518;1144;20190520;0
10721;Candidato 10721;4;Curso 4;26;Processo 26;2020/1;2;Cartão de Crédito;0;1;300.00;20191018;1021;20191018;1022;20191126;1719
10721;Candidato 10721;4;Curso 4;29;Processo 29;2020/1;;;0;1;;20191018;1026;20191018;1027;;
10722;Candidato 10722;3;Curso 3;10;Processo 10;2019/1;1;Boleto;1;1;50.00;20181029;2000;20181029;2008;20181101;0
10723;Candidato 10723;4;Curso 4;11;Processo 11;2019/1;;;0;0;;20180925;1039;20180925;1045;;
10723;Candidato 10723;4;Curso 4;21;Processo 21;2019/2;2;Cartão de Crédito;0;0;300.00;20190511;1957;20190511;1958;20190520;1954
10723;Candidato 10723;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200528;1053;20200531;2105;20200604;0
10724;Candidato 10724;4;Curso 4;11;Processo 11;2019/1;;;0;0;;20180925;1041;20180925;1044;;
10725;Candidato 10725;4;Curso 4;11;Processo 11;2019/1;;;;;;20180925;1045;;;;
10726;Candidato 10726;4;Curso 4;11;Processo 11;2019/1;;;0;0;;20180925;1048;20180925;1051;;
10726;Candidato 10726;4;Curso 4;21;Processo 21;2019/2;1;Boleto;0;0;300.00;20190519;1042;20190521;1347;20190521;0
10727;Candidato 10727;10;Curso 10;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181221;1909;20181224;1900;20190121;0
10727;Candidato 10727;10;Curso 10;19;Processo 19;2019/2;;;0;0;;20190430;1602;20190430;1604;;
10728;Candidato 10728;5;Curso 5;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20181002;1937;20181002;1941;20181003;0
10729;Candidato 10729;17;Curso 17;10;Processo 10;2019/1;;;;;;20180929;1411;;;;
10730;Candidato 10730;17;Curso 17;15;Processo 15;2019/1;;;;;;20181128;2112;;;;
10731;Candidato 10731;13;Curso 13;10;Processo 10;2019/1;1;Boleto;0;1;25.00;20180929;1421;20180929;1424;20181001;0
10732;Candidato 10732;12;Curso 12;10;Processo 10;2019/1;;;;;;20181003;1844;;;;
10732;Candidato 10732;12;Curso 12;19;Processo 19;2019/2;1;Boleto;0;0;25.00;20190423;1017;20190429;1915;20190502;0
10733;Candidato 10733;9;Curso 9;15;Processo 15;2019/1;;;;;;20190107;1148;;;;
10734;Candidato 10734;18;Curso 18;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181017;1408;20181017;1413;20181022;0
10735;Candidato 10735;19;Curso 19;10;Processo 10;2019/1;;;;;;20180929;1307;;;;
10736;Candidato 10736;39;Curso 39;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180927;2032;20180927;2034;20181002;0
10736;Candidato 10736;39;Curso 39;15;Processo 15;2019/1;;;0;0;;20190201;1209;20190201;1211;;
10738;Candidato 10738;1;Curso 1;15;Processo 15;2019/1;;;;;;20190118;958;;;;
10738;Candidato 10738;10;Curso 10;27;Processo 27;2020/1;;;0;0;;20191129;1337;20191219;1448;;
10739;Candidato 10739;6;Curso 6;10;Processo 10;2019/1;1;Boleto;0;1;50.00;20181023;1151;20181023;1250;20181026;0
10740;Candidato 10740;4;Curso 4;21;Processo 21;2019/2;3;Isento;0;0;0.00;20190428;1040;20190428;1047;20190502;0
10740;Candidato 10740;4;Curso 4;26;Processo 26;2020/1;3;Isento;0;0;0.00;20191002;2201;20191002;2203;20191011;0
10740;Candidato 10740;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;100.00;20200521;918;20200521;929;20200527;0
10741;Candidato 10741;13;Curso 13;10;Processo 10;2019/1;;;;;;20181031;1618;;;;
10741;Candidato 10741;20;Curso 20;15;Processo 15;2019/1;;;;;;20181211;1913;;;;
10742;Candidato 10742;16;Curso 16;10;Processo 10;2019/1;;;1;1;;20181004;1201;20181004;1202;;
10743;Candidato 10743;5;Curso 5;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180927;1750;20180927;1752;20180928;0
10743;Candidato 10743;5;Curso 5;15;Processo 15;2019/1;3;Isento;0;1;0.00;20181128;1030;20181128;1030;20181128;0
10743;Candidato 10743;18;Curso 18;25;Processo 25;2020/1;;;0;0;;20191119;939;20191119;941;;
10743;Candidato 10743;15;Curso 15;38;Processo 38;2020/2;;;0;1;;20200708;1417;20200708;1419;;
10744;Candidato 10744;1;Curso 1;10;Processo 10;2019/1;;;;;;20180930;1834;;;;
10745;Candidato 10745;19;Curso 19;10;Processo 10;2019/1;;;1;1;;20181001;1251;20181001;1252;;
10746;Candidato 10746;6;Curso 6;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181021;1307;20181021;1338;20181025;0
10747;Candidato 10747;13;Curso 13;15;Processo 15;2019/1;;;;;;20190226;1018;;;;
10748;Candidato 10748;19;Curso 19;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180929;1833;20180929;1848;20181001;0
10749;Candidato 10749;18;Curso 18;10;Processo 10;2019/1;;;1;1;;20181009;2335;20181010;1437;;
10749;Candidato 10749;18;Curso 18;15;Processo 15;2019/1;;;0;1;;20181127;2327;20181128;1713;;
10750;Candidato 10750;15;Curso 15;10;Processo 10;2019/1;2;Cartão de Crédito;1;1;25.00;20180928;1628;20181005;1630;20181005;1632
10751;Candidato 10751;16;Curso 16;10;Processo 10;2019/1;;;1;1;;20181001;1341;20181001;1343;;
10752;Candidato 10752;6;Curso 6;10;Processo 10;2019/1;;;1;0;;20181003;2134;20181003;2137;;
10753;Candidato 10753;17;Curso 17;15;Processo 15;2019/1;;;;;;20190212;1758;;;;
10753;Candidato 10753;17;Curso 17;20;Processo 20;2019/2;1;Boleto;0;1;50.00;20190613;1307;20190619;1552;20190621;0
10754;Candidato 10754;17;Curso 17;15;Processo 15;2019/1;3;Isento;0;0;0.00;20190129;2034;20190129;2039;20190129;0
10755;Candidato 10755;22;Curso 22;10;Processo 10;2019/1;;;;;;20181005;1415;;;;
10756;Candidato 10756;15;Curso 15;19;Processo 19;2019/2;;;0;1;;20190423;802;20190423;915;;
10757;Candidato 10757;10;Curso 10;15;Processo 15;2019/1;;;;;;20190119;37;;;;
10758;Candidato 10758;17;Curso 17;10;Processo 10;2019/1;1;Boleto;0;0;50.00;20181022;2132;20181022;2137;20181026;0
10759;Candidato 10759;10;Curso 10;10;Processo 10;2019/1;;;1;1;;20180930;1300;20181001;1553;;
10760;Candidato 10760;5;Curso 5;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20181002;905;20181002;911;20181003;0
10761;Candidato 10761;9;Curso 9;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20181008;2109;20181008;2113;20181009;0
10761;Candidato 10761;12;Curso 12;15;Processo 15;2019/1;3;Isento;0;0;0.00;20190131;1912;20190131;2003;20190131;0
10762;Candidato 10762;6;Curso 6;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181010;1838;20181016;1217;20181017;0
10763;Candidato 10763;9;Curso 9;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180927;1246;20180927;1252;20180928;0
10763;Candidato 10763;9;Curso 9;15;Processo 15;2019/1;3;Isento;0;0;0.00;20190205;934;20190221;951;20190221;0
10764;Candidato 10764;17;Curso 17;10;Processo 10;2019/1;;;;;;20181007;152;;;;
10764;Candidato 10764;17;Curso 17;38;Processo 38;2020/2;;;;;;20200712;1811;;;;
10765;Candidato 10765;16;Curso 16;10;Processo 10;2019/1;;;1;1;;20181110;1223;20181110;1226;;
10766;Candidato 10766;2;Curso 2;10;Processo 10;2019/1;;;1;1;;20181004;1105;20181004;1107;;
10767;Candidato 10767;2;Curso 2;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181227;2241;20181227;2250;20181227;0
10768;Candidato 10768;17;Curso 17;10;Processo 10;2019/1;1;Boleto;0;0;50.00;20181111;2321;20181111;2326;20181112;0
10768;Candidato 10768;17;Curso 17;15;Processo 15;2019/1;;;;;;20190114;1650;;;;
10769;Candidato 10769;5;Curso 5;10;Processo 10;2019/1;1;Boleto;0;0;25.00;20180930;1812;20180930;1815;20181004;0
10770;Candidato 10770;19;Curso 19;15;Processo 15;2019/1;1;Boleto;0;1;50.00;20181124;1436;20181124;1439;20181127;0
10771;Candidato 10771;18;Curso 18;10;Processo 10;2019/1;;;1;1;;20181001;1041;20181001;1044;;
10772;Candidato 10772;9;Curso 9;15;Processo 15;2019/1;;;;;;20190118;1108;;;;
10773;Candidato 10773;16;Curso 16;10;Processo 10;2019/1;;;1;1;;20180929;1030;20180929;1033;;
10774;Candidato 10774;2;Curso 2;15;Processo 15;2019/1;3;Isento;0;1;0.00;20190129;1356;20190129;1434;20190129;0
10775;Candidato 10775;18;Curso 18;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180926;1125;20180926;1127;20180927;0
10776;Candidato 10776;17;Curso 17;10;Processo 10;2019/1;;;;;;20181113;1622;;;;
10776;Candidato 10776;17;Curso 17;15;Processo 15;2019/1;2;Cartão de Crédito;0;0;50.00;20181127;1823;20181127;1838;20181127;1852
10777;Candidato 10777;9;Curso 9;10;Processo 10;2019/1;1;Boleto;0;0;50.00;20181109;1229;20181109;1234;20181109;0
10777;Candidato 10777;9;Curso 9;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181123;2013;20181123;2018;20181205;0
10778;Candidato 10778;39;Curso 39;10;Processo 10;2019/1;;;1;1;;20181030;1819;20181030;1822;;
10778;Candidato 10778;12;Curso 12;15;Processo 15;2019/1;3;Isento;0;0;0.00;20190220;2230;20190220;2238;20190220;0
10779;Candidato 10779;1;Curso 1;10;Processo 10;2019/1;1;Boleto;1;1;50.00;20181031;1933;20181031;1940;20181101;0
10780;Candidato 10780;12;Curso 12;10;Processo 10;2019/1;1;Boleto;0;0;50.00;20181022;1503;20181023;1537;20181101;0
10780;Candidato 10780;12;Curso 12;19;Processo 19;2019/2;;;0;0;;20190506;1954;20190506;1955;;
10781;Candidato 10781;16;Curso 16;15;Processo 15;2019/1;;;;;;20190206;1721;;;;
10782;Candidato 10782;18;Curso 18;15;Processo 15;2019/1;;;;;;20190105;2049;;;;
10783;Candidato 10783;16;Curso 16;10;Processo 10;2019/1;;;1;0;;20181111;2203;20181111;2217;;
10784;Candidato 10784;1;Curso 1;15;Processo 15;2019/1;;;;;;20190123;947;;;;
10785;Candidato 10785;1;Curso 1;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20181004;1810;20181004;1816;20181005;0
10785;Candidato 10785;5;Curso 5;38;Processo 38;2020/2;;;0;1;;20200707;1333;20200707;1335;;
10786;Candidato 10786;20;Curso 20;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181220;2238;20190103;52;20190103;0
10787;Candidato 10787;3;Curso 3;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180926;1232;20180926;1234;20181004;0
10787;Candidato 10787;3;Curso 3;15;Processo 15;2019/1;;;;;;20190119;1257;;;;
10788;Candidato 10788;20;Curso 20;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180929;1318;20180929;1320;20181001;0
10789;Candidato 10789;39;Curso 39;15;Processo 15;2019/1;1;Boleto;0;1;50.00;20190131;1107;20190131;1110;20190205;0
10790;Candidato 10790;17;Curso 17;15;Processo 15;2019/1;;;;;;20190113;1022;;;;
10790;Candidato 10790;17;Curso 17;19;Processo 19;2019/2;2;Cartão de Crédito;0;0;25.00;20190429;1748;20190429;1750;20190509;647
10790;Candidato 10790;17;Curso 17;20;Processo 20;2019/2;;;;;;20190609;1241;;;;
10791;Candidato 10791;5;Curso 5;10;Processo 10;2019/1;1;Boleto;0;1;25.00;20180929;1152;20180929;1154;20181005;0
10792;Candidato 10792;6;Curso 6;15;Processo 15;2019/1;3;Isento;0;1;0.00;20190213;1523;20190213;1525;20190213;0
10793;Candidato 10793;13;Curso 13;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180925;1251;20180925;1302;20181002;0
10794;Candidato 10794;9;Curso 9;10;Processo 10;2019/1;;;0;0;;20181024;2049;20181102;1234;;
10795;Candidato 10795;18;Curso 18;10;Processo 10;2019/1;;;1;1;;20181019;1808;20181019;1811;;
10796;Candidato 10796;39;Curso 39;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20181001;1256;20181001;1303;20181002;0
10797;Candidato 10797;6;Curso 6;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20181002;1013;20181002;1021;20181003;0
10798;Candidato 10798;6;Curso 6;10;Processo 10;2019/1;;;;;;20181001;1734;;;;
10799;Candidato 10799;9;Curso 9;10;Processo 10;2019/1;;;1;1;;20180929;1359;20180929;1401;;
10800;Candidato 10800;3;Curso 3;15;Processo 15;2019/1;;;0;0;;20190105;18;20190121;1856;;
10801;Candidato 10801;1;Curso 1;10;Processo 10;2019/1;1;Boleto;1;1;50.00;20181009;1339;20181009;1406;20181022;0
10802;Candidato 10802;17;Curso 17;10;Processo 10;2019/1;1;Boleto;0;0;50.00;20181015;2158;20181019;524;20181019;0
10803;Candidato 10803;20;Curso 20;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20181002;1748;20181002;1752;20181003;0
10803;Candidato 10803;20;Curso 20;15;Processo 15;2019/1;;;;;;20190118;1232;;;;
10804;Candidato 10804;2;Curso 2;10;Processo 10;2019/1;1;Boleto;1;1;50.00;20181004;1228;20181009;1138;20181009;0
10805;Candidato 10805;12;Curso 12;15;Processo 15;2019/1;3;Isento;0;1;0.00;20190306;1453;20190306;1455;20190306;0
10806;Candidato 10806;20;Curso 20;15;Processo 15;2019/1;;;;;;20190206;1748;;;;
10807;Candidato 10807;1;Curso 1;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181023;1439;20181023;1446;20181029;0
10807;Candidato 10807;1;Curso 1;25;Processo 25;2020/1;1;Boleto;0;0;25.00;20190831;800;20190831;1533;20190902;0
